id,city,country,street
8692,RJ,SPAIN,WOBHFMGBY
8693,ZVIRK,ITALY,WTOEXYZDQAN
8694,VGLWLNEBNRTQABT,FRANCE,L
8695,GAWQJPNGBY,AUSTRIA,""
8696,MHTU,AUSTRIA,D
8697,LLKP,SPAIN,TYYQETONJGL
8698,YMVOEJXDFQ,PORTUGAL,IRTZAJBWAJ
8699,XKUWEXFFABUTIN,GERMANY,P
8700,EXADLCXTSIS,PORTUGAL,MHICMEFCIUD
8701,YQKYOQLKFFM,ITALY,NZJDNUVI
8702,LKD,SPAIN,GCTJXJAM
8703,AK,HUNGARY,JRTNOGBDPKVB
8704,MUITJUNP,FRANCE,SLJXLC
8705,GVC,ROMANIA,CDKSEYCYHM
8706,GSDLOQ,PORTUGAL,YJBKELHLD
8707,SABOJKPIX,AUSTRIA,VUZNRITRI
8708,XZPOJXEV,FRANCE,WFDKXMXDG
8709,KQ,FRANCE,QXNZSRZEFAPT
8710,ZG,PORTUGAL,NAXC
8711,DKXPQYL,AUSTRIA,RW
8712,KKWZZPRLNQN,PORTUGAL,Y
8713,OXEKSKPFJXLNQ,SPAIN,NMXEEK
8714,KXBUXFUAWCI,HUNGARY,OONOKYCR
8715,FJBRVDGCMR,AUSTRIA,KAUXEGBO
8716,EOPAYRR,HUNGARY,CGXGEUYHNMTRVI
8717,BLNQED,AUSTRIA,GJDFVHOQPOG
8718,DMFPAUHHLFFUVXD,GERMANY,XERJ
8719,NTWVVGKWYYUT,AUSTRIA,COMU
8720,PF,ITALY,RKCZOLOVH
8721,CJWNHPYAIQE,GERMANY,WADETFTZSVKX
8722,HKDAVKIJPIBKFV,SPAIN,WVEFPG
8723,HRSDPLGX,ROMANIA,""
8724,WP,AUSTRIA,H
8725,SAVCYMWDVPGFB,AUSTRIA,JVD
8726,OAPXAINIJJD,FRANCE,DLYHON
8727,SBDFF,GERMANY,GA
8728,OTRNOBI,ITALY,DFKWU
8729,VZTHMC,ITALY,KZVO
8730,TC,PORTUGAL,JRYMZCHX
8731,NFYKVUWUVS,FRANCE,XECFGAZBNBRM
8732,DHOSBMRZBOAP,FRANCE,TMASPKCVWORKKJ
8733,FCKQDIMEXMH,AUSTRIA,KRJ
8734,QSYTPZYFMLLHEG,AUSTRIA,OZYXNO
8735,AHJCMAIGRPKSE,GERMANY,XRKVXXIKBDV
8736,VVCELXEUR,ROMANIA,TEUYZBRIIH
8737,YODXPL,SPAIN,SZ
8738,KHSJBSMZ,HUNGARY,XIDJHHVF
8739,KLMIUHKH,SPAIN,HNAZUJL
8740,IOV,PORTUGAL,UJBYWSRGUMYBNT
8741,XDJUHPUHRQ,ROMANIA,KMNIINCZQ
8742,ZPJNOFDEFWW,FRANCE,OYM
8743,XARBSBKLUSL,HUNGARY,HHGBXNHN
8744,HJJIGRERRSLXM,PORTUGAL,GK
8745,HXJVAAP,PORTUGAL,LQYKWIB
8746,YDLNX,HUNGARY,RJ
8747,KAYYXHIXZNRYQ,AUSTRIA,UMEMTWH
8748,U,AUSTRIA,FHWPHHDA
8749,IRUMM,FRANCE,XRIXUWCAUUF
8750,VRAOZJTGKUCSC,SPAIN,HIP
8751,PF,PORTUGAL,LZHZIHMO
8752,ADJM,FRANCE,AUMSEWEDHTN
8753,F,GERMANY,R
8754,THJBORTZBR,HUNGARY,TGLIFMTEHEA
8755,HUPCWXN,AUSTRIA,PHUMR
8756,ABLZULLXNZDHF,GERMANY,BB
8757,EPKL,ITALY,KYQ
8758,RBBVJKKZ,ROMANIA,MUMTOP
8759,GJRCSERDQI,PORTUGAL,IOSDSNCYTXSR
8760,QCUSLB,ITALY,RYZTKAFKMVCOX
8761,ZDWZVN,FRANCE,L
8762,BT,AUSTRIA,DLEBEGSUSPHEF
8763,RBAORMSWUF,AUSTRIA,UTHJVHKBE
8764,WTB,FRANCE,HMFNZBKRDNS
8765,DNOQWVNAYIZ,FRANCE,PCAKICXZCKS
8766,SFT,ROMANIA,NZ
8767,H,ROMANIA,HCI
8768,XPXVCT,AUSTRIA,VFJEYVPWTU
8769,YNIAJHDQY,GERMANY,WMLQTZSWPB
8770,OXTCPH,GERMANY,YIPCSCC
8771,CIEHTVFHAI,ITALY,OFP
8772,SQXQP,HUNGARY,CHAJGUZSAXXB
8773,YADCXUAYDFSN,HUNGARY,RQEJEGYSH
8774,EAMSUUZGHTESV,SPAIN,UHJEWYBSGZWJXL
8775,DZVJPMTQXWI,ROMANIA,D
8776,MAZZHKBAYTHPOR,PORTUGAL,XTIWQZK
8777,FBDDDYBOI,HUNGARY,GTNQUBIYN
8778,YJKQCO,GERMANY,OI
8779,YAFT,PORTUGAL,JREYEF
8780,PX,AUSTRIA,QW
8781,BZ,HUNGARY,IEXRFUGUXSO
8782,NWHCWN,PORTUGAL,O
8783,PEGYGAWQDIGNQJG,SPAIN,OXCU
8784,XFVJPXCMSJ,HUNGARY,HYRIKTDWVVB
8785,N,ITALY,ONDY
8786,RDIQEAMG,AUSTRIA,HBMX
8787,KPSEFG,AUSTRIA,NCBBOINYVRK
8788,FKQAUUCO,PORTUGAL,IRPRGYUDDRXPW
8789,IYZMFODOUVOAU,ROMANIA,FMO
8790,MIYRMUBD,ITALY,GNKRKIZUE
8791,BBQEWKUVDZD,AUSTRIA,TQZKVDUTMEFQW
8792,KNICYIQPEUPFSVV,ROMANIA,PDAMRM
8793,MAIVZB,ITALY,KIYZFNRN
8794,PBLGAFIWFNML,SPAIN,BUDAYRXJDXBANG
8795,DLXXSNSHYXB,FRANCE,XCRBXWJVWLLAG
8796,QMPUJZBARXHG,SPAIN,DCHFSB
8797,IWUD,SPAIN,""
8798,LFRPLQGTUJ,ITALY,IVDFS
8799,EPYGAMURMGLK,ITALY,KCHTCNGKWHML
8800,"",HUNGARY,FHBFLL
8801,FOBMTVROTQTD,SPAIN,FN
8802,TTOMKID,SPAIN,KH
8803,"",FRANCE,DU
8804,SUDPAZXN,GERMANY,JDTBE
8805,HSBGWYQQFYZHS,SPAIN,L
8806,UULZZBPQWMWKG,GERMANY,MNTU
8807,ADOH,HUNGARY,X
8808,MJNKGOGGUPRSC,SPAIN,KJJMELBZK
8809,FHFDWZGZDIP,ITALY,MNIN
8810,SJCIHRYP,HUNGARY,IAVOELOUBS
8811,WXJ,AUSTRIA,FS
8812,BZHQLUGQE,ROMANIA,ABIGQYEXG
8813,N,PORTUGAL,IOHAQVAPPTL
8814,AEJ,HUNGARY,UDIICOIAUNNF
8815,FAPONWPF,AUSTRIA,TTCGY
8816,NNOWQAHCPBPG,PORTUGAL,PSQYQNQQKX
8817,ZIV,ITALY,BYXC
8818,WWX,HUNGARY,HAPXOBNRF
8819,IV,HUNGARY,HCNICHVAEY
8820,TJBQTVWJQA,PORTUGAL,LNPTBEKKVH
8821,LTD,HUNGARY,VMSK
8822,YEIL,ROMANIA,KTVGMOLRSAEFZB
8823,VTMEVDBKOAX,PORTUGAL,JHUKAFQYPQWDDL
8824,GBSOECE,FRANCE,RCMDSGSHDEEP
8825,QXDCCPFMRV,ITALY,EIHNWOZZ
8826,YJKQQG,GERMANY,TQFGH
8827,OQZI,FRANCE,PXPVDC
8828,LTWMHU,ITALY,RM
8829,GADPYBSAW,ITALY,CXFQIMZ
8830,RZAGIL,AUSTRIA,QOVKKEVCLRK
8831,UTVMTPOCYR,ITALY,PLXDG
8832,BYL,GERMANY,ZLXBN
8833,CLHTBXLUWE,PORTUGAL,WLNRCJHAJNWLDB
8834,"",ROMANIA,A
8835,DVPQNXJIDKWEIM,HUNGARY,P
8836,GBFON,AUSTRIA,AAFZFTWDUFJIK
8837,ALALZX,GERMANY,RYCPDKBLRY
8838,VIKEVKQVYQJMN,ITALY,CZWH
8839,DDJHADGYICEYR,SPAIN,NKNNSFBPS
8840,OHOBXEQTIZKZTFL,PORTUGAL,VNYVGU
8841,KBM,FRANCE,PTKJGYLVIMQN
8842,TKXSE,SPAIN,DOTCFQCFA
8843,FVGNUNCFV,SPAIN,TVPCKTSQQIWVMRY
8844,TSYLMDEWHS,AUSTRIA,GGPRIC
8845,DCMADD,FRANCE,WIIAVEDUERAA
8846,LZTDWEG,ROMANIA,VOSSU
8847,HCKFK,HUNGARY,ADQBALH
8848,SLR,FRANCE,MRNVWQJJLLVXW
8849,XARCLOXTVVY,HUNGARY,SY
8850,W,AUSTRIA,DZAYBAC
8851,VFBJKSEITNKQK,AUSTRIA,ED
8852,TTGJBGM,GERMANY,GDYNKXSQDYGMC
8853,OXZJZLKHMG,ITALY,SRB
8854,OTEZHNLNSBFHNB,PORTUGAL,BJ
8855,MZJAZKTJMKRVHTY,AUSTRIA,XYGFRMJSKKLE
8856,EWSPRXCTISBOS,GERMANY,SXOEZP
8857,ASJMLIMKMATU,FRANCE,HAHAOWFZBG
8858,ZYNFIHLP,ITALY,CW
8859,YZUOELP,FRANCE,JAECNFMFMAPFBK
8860,ZTBPZICPN,GERMANY,GCVQUYMHGNPF
8861,OIUICDPRLAJC,ITALY,ALNMK
8862,OZRRY,ROMANIA,UXAWXIL
8863,PO,SPAIN,GTFVYQ
8864,FASOJX,AUSTRIA,RW
8865,JWRQZVVAHWYW,ROMANIA,FGAJA
8866,NIMZRCHGZQBJ,SPAIN,LMOYWTMVP
8867,MP,FRANCE,MCMRVIMUSA
8868,KSDWTKAVIA,PORTUGAL,T
8869,KFG,FRANCE,CUIKUIIQYK
8870,Z,ROMANIA,J
8871,KSQ,AUSTRIA,ZVLUSP
8872,MAQAERDBSI,FRANCE,JPDN
8873,JQIAHKRJ,SPAIN,YEFUMD
8874,OLBMTAUCHVDLA,ITALY,XWSABZNMESD
8875,MXDYABJRZHTIY,SPAIN,PJNRKNSXMZ
8876,VXEMSELMV,PORTUGAL,NQKY
8877,TWRRJFVB,GERMANY,DOKAPQCTQWM
8878,LIVTEO,AUSTRIA,TREZOLHDW
8879,UB,ROMANIA,YMXZRVBDMQ
8880,WPDDDHLODQV,AUSTRIA,OYWEOL
8881,YBIQAT,ITALY,UVGLBWJ
8882,CULUUJSTVSDUB,SPAIN,EFRWZEGB
8883,JYNJKZR,HUNGARY,BLVTXBQE
8884,FRUDKYLEALS,SPAIN,KJNHBBULBCY
8885,YGLFNJW,AUSTRIA,DZJTNGCJGBVYRT
8886,IVGSYJNZGWVFV,ITALY,NJSV
8887,BGQPSCNAJ,GERMANY,KRGTF
8888,MCEUAUS,ITALY,MCFTCQFHEOFCW
8889,SFZSDUAZZI,HUNGARY,WPRIAE
8890,ODOJBMIMCGIX,FRANCE,EONX
8891,MWJZT,HUNGARY,LLKQHXXEJX
8892,OBMJWRQ,HUNGARY,HLCDMYHOK
8893,UAIHCEAQRKODKU,AUSTRIA,VSVSIU
8894,MLXIM,PORTUGAL,NMSD
8895,HQOQMHNX,HUNGARY,RDBXIVSBOZVZQJ
8896,GKZYODXXHPU,AUSTRIA,PZXOKMNTRGYJNO
8897,WFMHRYYRFIJDRJ,PORTUGAL,XVSTNOMOROC
8898,OKFIQRBG,PORTUGAL,DIWIFQ
8899,VXK,PORTUGAL,WOBHEP
8900,IKLLZIHPAQG,PORTUGAL,DZWPQG
8901,XNW,ROMANIA,LTRWAGCU
8902,CRSTGGLXGOK,SPAIN,KPHMVALGA
8903,ZHIQRULUFR,AUSTRIA,PBWPXISYAVVSXW
8904,CTYWV,HUNGARY,KYO
8905,GBAQBNPCEWF,HUNGARY,VSBK
8906,AZWREOJD,AUSTRIA,WSCBZO
8907,GRUUQIBIUKVM,ITALY,VAHKAZB
8908,TCSVNBNXVKQOK,FRANCE,ZSAYLG
8909,CNQQXIJWEBM,ITALY,""
8910,VCMRFI,AUSTRIA,VQHXRQJOLVFP
8911,DPKTQQNJW,ROMANIA,EKCGYSWWH
8912,OQXTDMTWIRMSJ,SPAIN,EVSEOFKQPHTJ
8913,ZDCLATZZN,PORTUGAL,BLSZUCLP
8914,"",GERMANY,SSXAICPS
8915,GT,SPAIN,IXO
8916,UWBOLZBQFT,FRANCE,OYVNIDZH
8917,GHDHEV,FRANCE,WRTQWCQGOBDRXIH
8918,GUDABMESQOP,AUSTRIA,FXHZOKWVWVHR
8919,JZMMZOVIVFEEN,FRANCE,AVHGU
8920,DNMQN,HUNGARY,WMWQEUD
8921,TEPZJKR,AUSTRIA,GUIBCLNSM
8922,TTVPWSXAPUBRT,PORTUGAL,GTQMNBXMAZ
8923,FXUIWBLENPTBVUD,AUSTRIA,DBZZSFKVVQ
8924,ALUVNQJAIMNIS,GERMANY,AKIVFTI
8925,KUASEC,SPAIN,OFYWZXSAEVEQSKA
8926,ZNK,HUNGARY,XDVC
8927,LKQOVDHU,HUNGARY,OLPT
8928,QNBXIAAOJU,AUSTRIA,LMRJLQIIUSTHG
8929,VWNHHPWDTJ,AUSTRIA,ZJLPUATRCAAH
8930,HGOLCTHCVHPB,SPAIN,AJLEVA
8931,YUEOFLF,SPAIN,UDROWGCB
8932,BAZM,HUNGARY,VMWGKW
8933,YFPNOVKUE,PORTUGAL,RKVNAYPL
8934,NFKRBITTJLP,HUNGARY,UBK
8935,XEFMPFRPXCQS,FRANCE,DFWVMRZZZMIDDG
8936,OW,AUSTRIA,GNQQBDLRGAK
8937,PTIC,FRANCE,GM
8938,RFBASBW,SPAIN,HH
8939,CAOGYSVD,GERMANY,TSHKSQY
8940,YFTORN,SPAIN,UBFNRHUKOEA
8941,S,PORTUGAL,EPZDRDZOWQ
8942,GDSTXLMWXKZUKO,PORTUGAL,XPZXUURTZ
8943,BOJFGLNHCNWHL,ITALY,SMVBJPK
8944,CJNDF,AUSTRIA,""
8945,BTWYIJR,AUSTRIA,GWLKEHKB
8946,XO,HUNGARY,TLETPOEACT
8947,JUYZUGBGCYR,FRANCE,LMCY
8948,WBLJHMZYYY,PORTUGAL,MONYPBPRXAC
8949,BLWS,AUSTRIA,OPBYBH
8950,TNOMQJLEPJD,PORTUGAL,QYRNRNLVJPSXXU
8951,GNDUZXTLLB,AUSTRIA,UGSHUAAWV
8952,BYAM,ROMANIA,NGCTPHFHM
8953,ITFWWAZNRI,GERMANY,HKQI
8954,G,SPAIN,PBUMRUKTF
8955,GXT,HUNGARY,ICDIRHWU
8956,LCFEWZQTTLUIMJ,HUNGARY,LMXDMQPUW
8957,QUUWJR,FRANCE,BZ
8958,GIJL,AUSTRIA,MHGAJKBGPYPCX
8959,CNRMTYXWZMX,GERMANY,W
8960,GVOXTA,GERMANY,CMCJWZ
8961,FDAEGJHPISE,PORTUGAL,TVOZYPRBKI
8962,GGTBVMZMUFXZFYF,ROMANIA,DBKAMZJPMFMX
8963,NPHTLEHVE,PORTUGAL,ZNARJKUXOMSWWDU
8964,GWPP,AUSTRIA,JGXT
8965,CLNCPOBXXDV,GERMANY,CKKBT
8966,XNPYCIGGCT,PORTUGAL,L
8967,HOW,FRANCE,JV
8968,YPQDTH,ITALY,PPVL
8969,"",AUSTRIA,FUHZZBGP
8970,QYQEHPTDJWZHPU,GERMANY,STKNWDEKIBHP
8971,CDEZQUEMJEY,FRANCE,GYGPS
8972,JEL,ITALY,INV
8973,FECPRIPRANGMA,SPAIN,RIEWKXABV
8974,L,HUNGARY,""
8975,WHXKZJCBDYVH,SPAIN,PPSMGHAFN
8976,UVW,ROMANIA,XNGQQ
8977,RZ,ROMANIA,BWPZAUGXCRZ
8978,AHIPTZLUE,AUSTRIA,XDBXW
8979,MDVLYH,FRANCE,XFKTR
8980,PJNICUGMKX,PORTUGAL,PEIWOQAN
8981,LNIEJCUYPODN,ITALY,GFYLKERR
8982,E,PORTUGAL,VPV
8983,LSWUGFGVYPOJWG,FRANCE,AXQRHFWMESZ
8984,KTXSEFXHN,ITALY,LUVXJ
8985,KIFNYSRQLSBS,AUSTRIA,DEBVVF
8986,NVKUMT,PORTUGAL,DXIBOHI
8987,WFOF,ROMANIA,DRQJAVLXFNBZL
8988,PFODO,HUNGARY,GSYLIPNSFOV
8989,CPPIAUGMDGTJTT,HUNGARY,QRCWLVK
8990,DESNWIABYP,ITALY,CMOW
8991,QFNYOEK,ROMANIA,VTYUVKLWFY
8992,KKC,ROMANIA,L
8993,OTNKHOCN,AUSTRIA,NGITOET
8994,CNTSXT,SPAIN,CWIVYXLGIPLK
8995,MOSOYFUZZF,SPAIN,VBHNKQFXRDMTM
8996,ELQJFIR,FRANCE,XGTTMUBSOL
8997,VDAPY,FRANCE,IQLXK
8998,ANNRAGPAPFDAT,ITALY,OBLKVYLAR
8999,VHBQJQ,GERMANY,LVFVVKRLUBRPX
9000,QKEWWJBKAB,GERMANY,OO
9001,HMFDSFJINXIBH,GERMANY,BBOETAWKFC
9002,FHTVMHQJRIZCNGO,PORTUGAL,ZCEHGVQP
9003,"",AUSTRIA,HMQB
9004,KPXWBQZ,SPAIN,ILDXYECSGMOUM
9005,QTUFGFLYPBCQ,ITALY,SWJZTD
9006,LBCMXAKHAIY,ROMANIA,VOIGDMZ
9007,LSWZLVAF,SPAIN,OUJIFELIMIGKP
9008,IMYKVEAKTT,PORTUGAL,DWDISMVXCWO
9009,YDRHSGD,SPAIN,QNVVNIIEC
9010,"",ITALY,VQUJMQLCHFU
9011,TDNWXKT,PORTUGAL,INRAKXM
9012,EFSC,ROMANIA,ZGQVFLQKR
9013,P,AUSTRIA,WCCKZGOAQ
9014,BFSFWXQ,FRANCE,HRSO
9015,VHVOOGYEAPLLB,PORTUGAL,AZOMUDNBZT
9016,GWGGZIUZTYAC,GERMANY,ITCMHTUBO
9017,ZYXOHGDTVFG,AUSTRIA,EDAKLROVGIH
9018,HJNCVMGWC,AUSTRIA,DVJ
9019,ENJESGFPIC,ROMANIA,TOIKJ
9020,WNOEUFRVQTWJX,AUSTRIA,PEC
9021,QTA,ITALY,TQZZUMLSFND
9022,I,ITALY,C
9023,MVGEYPRDQYSH,ROMANIA,BON
9024,FVU,PORTUGAL,HNJLGXL
9025,QZK,ITALY,AJLYLCVX
9026,NBTCJ,PORTUGAL,TTJPEPJN
9027,"",AUSTRIA,LPJSRJKSTJHOAD
9028,WJ,PORTUGAL,JBBJDQGMBRLVQ
9029,B,PORTUGAL,TXML
9030,RGKLCSKQJA,GERMANY,""
9031,QAHDZTYWAE,ROMANIA,CYCJ
9032,XWL,HUNGARY,MYJLNFQ
9033,GAYZTJZRYNBRJ,AUSTRIA,ZD
9034,H,PORTUGAL,HJRMOL
9035,OFPUAQZL,SPAIN,MDTBBFOTHS
9036,JFVSPNQD,FRANCE,DKMREVLDWO
9037,TL,HUNGARY,A
9038,M,AUSTRIA,AUWQIXJQTM
9039,"",AUSTRIA,OCKJXQGHG
9040,X,ROMANIA,AAM
9041,KOWPV,HUNGARY,KISVBXCKMZ
9042,QLYVUIXWUCNJZZ,PORTUGAL,PG
9043,OMVNODGWDARLPJ,SPAIN,WM
9044,WTZ,PORTUGAL,YHEXCXZCODJVTV
9045,AZNZDTMPBI,FRANCE,UHMLENDLBDJIDR
9046,F,HUNGARY,""
9047,RQBBIVKFCDKGG,HUNGARY,ZWNSVFIC
9048,ZCUSTWSGLJRY,GERMANY,GRFAOZ
9049,"",SPAIN,QTMFUUWWEFM
9050,VHOZKOPSX,FRANCE,GCCKY
9051,IAGOMHDH,AUSTRIA,JVQPUGUKIJN
9052,FAC,SPAIN,RTGLRJ
9053,RUYAMZ,AUSTRIA,UVKDSI
9054,SJOFTFH,PORTUGAL,AKUDAYJFI
9055,RIUPACCIZ,AUSTRIA,NJSSZIX
9056,TMDHMFATJHMSQ,HUNGARY,NHOXO
9057,KNSUTOPAMTKZ,AUSTRIA,SJVJYBJ
9058,IUNPJ,ROMANIA,CBMG
9059,TDO,ROMANIA,BXJALWJDMZE
9060,ZBB,AUSTRIA,QO
9061,FOOP,ROMANIA,HUGHWOYEDE
9062,SCQQCV,ITALY,YTCMEUL
9063,WFMHFWHDCTRTQIV,SPAIN,TPJF
9064,NZXHC,ROMANIA,AQAHBMTUASJ
9065,SKVLYTK,ROMANIA,V
9066,TOWGKBGSCDOV,ITALY,WKHI
9067,QRLVIQSHJMYBU,FRANCE,NANVNUNFRO
9068,OKAJGLUJAYTD,PORTUGAL,TUEAEIKMSILD
9069,CZQPUHCAVS,AUSTRIA,PBNBGGVDX
9070,XTZENNF,FRANCE,RYWXILKMFV
9071,XHFOHQGNTAR,PORTUGAL,PKBIEZKAAB
9072,QARYLT,AUSTRIA,ATHRVOEF
9073,EAS,GERMANY,NZEKGE
9074,MKOWTUKVJVSJX,PORTUGAL,HWD
9075,OZHDCKOWSZHUQ,ROMANIA,DDVIJC
9076,XTTVJXPJ,HUNGARY,VZUNMEJBO
9077,CYULPHBGF,ITALY,VWINXGGDGVXWQRI
9078,ABAHT,HUNGARY,LMXDSRLSYX
9079,JOLNVGMFADP,SPAIN,M
9080,G,AUSTRIA,TZIMD
9081,RNHCCLRDP,PORTUGAL,EVI
9082,L,FRANCE,ORSBUZ
9083,"",AUSTRIA,PEKPM
9084,HYFGN,ITALY,MOWQCDYKNG
9085,KEQQ,FRANCE,SBQYTQXEC
9086,ZSXIPKCEKGM,PORTUGAL,EY
9087,UJX,FRANCE,HAO
9088,HEZUAKK,ITALY,KUVHVOUMQ
9089,K,HUNGARY,MQCEAOVZN
9090,OLDMZQQEUYBR,HUNGARY,""
9091,KDEG,AUSTRIA,KHWBHVJLLANP
9092,R,HUNGARY,R
9093,AMU,GERMANY,INYZJSEUWDRB
9094,CU,GERMANY,WIPWGBZ
9095,CGRU,FRANCE,SOXMMKDMFSD
9096,HKBJP,GERMANY,CAFOIM
9097,S,ROMANIA,VZVFVDW
9098,RZZ,PORTUGAL,EDYKV
9099,HHPMZZC,SPAIN,WEIWPDHTHFL
9100,HQFXNM,ROMANIA,VQSEVWLCIMF
9101,"",HUNGARY,JVLBSPSQ
9102,HUJIY,AUSTRIA,OGVICH
9103,"",PORTUGAL,RRKPLBXUBUZ
9104,SCVCYX,FRANCE,WYMKVBRRA
9105,NTEXGJHOQOOVVP,ROMANIA,VX
9106,VFJEYJIG,ROMANIA,XEQXGSBMBKN
9107,CYHQOVI,FRANCE,EZPG
9108,OOMKRWTES,ROMANIA,RKO
9109,SV,ITALY,WXDFHQJNIYQYM
9110,BHYGEOFWANLP,AUSTRIA,UEBYLAGOUCH
9111,CMW,FRANCE,PNYO
9112,LDN,ROMANIA,THYNTTMJ
9113,ZZLWIE,AUSTRIA,KWSGFBRLDM
9114,RSF,SPAIN,G
9115,RGEERNFRHWCB,HUNGARY,VPVQA
9116,RHJYIZTR,ITALY,Z
9117,BWIEVQQRWYVUN,AUSTRIA,LBWNIZMQYSD
9118,HS,GERMANY,U
9119,SSPGXOKXBQVEU,HUNGARY,NUWHVF
9120,MGFOIOCK,ITALY,WWA
9121,XZHP,GERMANY,ECE
9122,E,HUNGARY,YOORXVFMFLTT
9123,"",PORTUGAL,ZVHKMTXETEPZ
9124,RNR,SPAIN,ODRSA
9125,F,ROMANIA,PJPKPEAVAJKVG
9126,QNL,FRANCE,OYRQTZEUIP
9127,LOILXS,HUNGARY,J
9128,WIYCUTVWQO,PORTUGAL,FFOYBGK
9129,X,AUSTRIA,PBWQO
9130,EIALCFXO,PORTUGAL,LEWOOSVI
9131,OWEAMBWTC,HUNGARY,PZKKCZNPYIYR
9132,"",GERMANY,BJTHEOGH
9133,RAJHTHBQUTVCNH,ITALY,CDOZ
9134,"",ROMANIA,LVAXNLWSPYQXH
9135,WXPO,ROMANIA,BPUAE
9136,DRP,HUNGARY,QLEULS
9137,KZO,ROMANIA,LIRWQTEFI
9138,RSQBBMUXE,GERMANY,WIB
9139,RJNADGBN,AUSTRIA,LSYCPQWZYLLHPH
9140,SEYBZUPTVL,PORTUGAL,CWKBG
9141,NHAFVLBARKB,ROMANIA,CYTPEOZUTY
9142,WM,AUSTRIA,C
9143,VXBPNH,FRANCE,THPTIZPMN
9144,VPYKQNCOQJSUAS,PORTUGAL,OHFL
9145,L,FRANCE,PRHAVUHQI
9146,CVTTVQIDCGGQVX,AUSTRIA,""
9147,GMM,HUNGARY,J
9148,EAQYX,FRANCE,VO
9149,KHBNYM,FRANCE,PIUSWVVZ
9150,JYHXOZJJQV,AUSTRIA,FZHZMECJSG
9151,GCF,HUNGARY,QHBLNB
9152,VPCSXGKEFOWPD,PORTUGAL,KWSX
9153,REXUWAWTLBNKRZ,PORTUGAL,WHTKAM
9154,SHYU,FRANCE,OFJUDIEALSDIY
9155,EJPBJK,FRANCE,HLIINQAVVQXW
9156,UOAUWVSJPSEF,FRANCE,U
9157,CGAXYNAGW,ROMANIA,IEMO
9158,FFLMJOVSMLO,ITALY,BINOXSJ
9159,NQPALA,GERMANY,HLLKPICVAR
9160,I,FRANCE,MMWSGHZK
9161,LMEMSOYWFENO,SPAIN,""
9162,KZWEVUDHXXU,GERMANY,XOIZHZN
9163,FAMFNICGGVPBUY,GERMANY,XOBJTKJ
9164,YBGE,AUSTRIA,""
9165,XWQFRVUD,AUSTRIA,LIBUQBRFD
9166,SAN,FRANCE,RUEL
9167,D,PORTUGAL,CELIIXV
9168,ZQJPCN,PORTUGAL,DRTZGXTOGNEXNR
9169,ZWKSFVLMVAQM,FRANCE,AEI
9170,BVEMQO,GERMANY,NNN
9171,X,PORTUGAL,FVATITJVBB
9172,UWIOUYGRWUHAN,AUSTRIA,EEIADIAUEWXZBTM
9173,MTNUDPIGB,GERMANY,FAABIKBJMMHPLR
9174,UCVCZHGASJ,PORTUGAL,VSA
9175,S,GERMANY,KC
9176,AY,ROMANIA,ULUDQEKRTZYEGTB
9177,URM,GERMANY,MCQMUQQTHJ
9178,R,SPAIN,CRLBCFY
9179,PFVXOAB,ROMANIA,T
9180,AIIDTNDNJWWWP,FRANCE,U
9181,GLKFLESXPBBFLU,ITALY,XCLCJDP
9182,ZAGC,ITALY,IKPMYH
9183,Z,ITALY,EIGEA
9184,VKWMAHAGHLR,SPAIN,PCRJLRTBF
9185,RETDQ,ROMANIA,EHXHZNWFZ
9186,MMMAYN,HUNGARY,GZNNYQLELHHGZ
9187,TXDN,ITALY,JIZNXI
9188,VBPJQHJB,SPAIN,QEBMOSQDFOMGJ
9189,HDUBJHZ,FRANCE,TMZ
9190,N,FRANCE,YYNZTNGLQK
9191,DQWTEXTLUE,FRANCE,TVNOMP
9192,BOJCTRIEBN,SPAIN,CFKF
9193,QETS,PORTUGAL,XJA
9194,LXVVTPQUAA,AUSTRIA,RNPWHFEUKKWX
9195,DCSQANKBDSK,FRANCE,XDQO
9196,TA,SPAIN,CLCGDXKIOXX
9197,ZTGLI,SPAIN,ATSMBTE
9198,"",GERMANY,KWYOSJPAFQJ
9199,M,GERMANY,HYBVF
9200,WZXZLKOIKVJJ,ITALY,JCBOKL
9201,ZDWO,PORTUGAL,VH
9202,W,FRANCE,YHTB
9203,SFAPKIIDXGRX,GERMANY,HWXXMEAER
9204,DWKM,AUSTRIA,EPHB
9205,"",ROMANIA,LSPYKJABEHLGBB
9206,TPOBKI,AUSTRIA,JYYGTDIPKQEPUC
9207,PR,ITALY,T
9208,FGAQKHMRX,HUNGARY,GXNZSXXWTCUPQI
9209,F,GERMANY,RUCCRTLGM
9210,TRWFQVEUW,FRANCE,EBAIJRMXZNAZ
9211,QMT,HUNGARY,FV
9212,RAXQFB,ROMANIA,IUBJFEXLQFFX
9213,YQZUS,SPAIN,IIKUZNX
9214,YZLACDMT,SPAIN,""
9215,MAWBJWWNVWXURA,AUSTRIA,E
9216,FINCLXY,HUNGARY,XZLGNFHFQQZZRG
9217,ROXTMRX,FRANCE,CULLQBGKHKZPJ
9218,KY,SPAIN,""
9219,FGUSTQLSJWCPZT,ROMANIA,XSLNYOHPEQEEVPZ
9220,PMYJJXCCBF,PORTUGAL,BYCAYWZKGOJHFGX
9221,LXLOVVPLP,GERMANY,RAUWB
9222,W,GERMANY,Y
9223,SHTUOX,SPAIN,JKHKYB
